dd,mm,zz,pp,mesa,departamento,municipio,puesto,mesa_nombre,mujeres_mesa,hombres_mesa,total_mesa,comuna,direccion,LATITUD,LONGITUD
17,48,00,00,02,CHOCO,UNGUIA,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 2,1430,1579,3009,,CALLE CUARTA CARRERA QUINTA ESCUELA DEPARTAMENTAL,8.044036095875583,-77.10050637510433
17,48,99,05,01,CHOCO,UNGUIA,BALBOA,BALBOA - Mesa 1,381,451,832,,INST EDUC DE DESARROLLO DE BALBOA SEDE PRINCIPAL,4.6486259,-74.2478936
17,48,99,10,01,CHOCO,UNGUIA,GILGAL,GILGAL - Mesa 1,518,598,1116,,ESCUELA LUZ Y VERDAD FRENTE AL PARQUE,8.243110200000000,-77.0494793999998
17,48,99,15,01,CHOCO,UNGUIA,MATUNTUGO,MATUNTUGO - Mesa 1,1,5,6,,ESCUELA,8.046700700000000,-77.1019871999998
17,48,99,19,01,CHOCO,UNGUIA,SANTA MARIA LA NUEVA (CUTI),SANTA MARIA LA NUEVA (CUTI) - Mesa 1,365,402,767,,ESCUELA,8.160018304714984,-77.0557587428222
17,48,99,24,01,CHOCO,UNGUIA,TANELA - CENTRO,TANELA - CENTRO - Mesa 1,519,613,1132,,ESCUELA,8.196009352686207,-77.0238887353072
17,48,99,29,01,CHOCO,UNGUIA,TITUMATE,TITUMATE - Mesa 1,202,214,416,,BARRIO ALCIDES FERNANDEZ,8.301975325851659,-77.0798865772353
17,60,00,00,01,CHOCO,UNION PANAMERICANA (LAS ANIMAS,PUESTO CABECERA MUNICIPAL,PUESTO CABECERA MUNICIPAL - Mesa 1,1633,1582,3215,,IE SAN JOAQUIN,5.281029465773581,-76.6286968255684
17,60,99,20,01,CHOCO,UNION PANAMERICANA (LAS ANIMAS,EL PLAN DE RASPADURA,EL PLAN DE RASPADURA - Mesa 1,412,399,811,,CASA COMUNAL,5.227070285542690,-76.6352741999754
17,60,99,45,01,CHOCO,UNION PANAMERICANA (LAS ANIMAS,LA Y,LA Y - Mesa 1,178,178,356,,CASA COMUNAL,5.313200510433525,-76.6290514750610
17,60,99,60,01,CHOCO,UNION PANAMERICANA (LAS ANIMAS,QUIADO,QUIADO - Mesa 1,66,75,141,,CASA COMUNAL,5.236988724370657,-76.6122072024474
17,60,99,68,01,CHOCO,UNION PANAMERICANA (LAS ANIMAS,SAN RAFAEL DEL DOS,SAN RAFAEL DEL DOS - Mesa 1,427,379,806,,ESCUELA,5.239148374001763,-76.6700458518816
17,60,99,70,01,CHOCO,UNION PANAMERICANA (LAS ANIMAS,SALERO,SALERO - Mesa 1,129,126,255,,ESCUELA,5.345824728039882,-76.6242878718504
17,60,99,72,01,CHOCO,UNION PANAMERICANA (LAS ANIMAS,SAN PABLO ADENTRO,SAN PABLO ADENTRO - Mesa 1,188,178,366,,ESCUELA,5.198016750271461,-76.6666993969189
17,82,00,00,01,CHOCO,NUEVO BELEN DE BAJIRA,CABECERA MUNICIPAL - IE BELEN DE BAJIRA,CABECERA MUNICIPAL - IE BELEN DE BAJIRA - Mesa 1,951,1047,1998,,BARRIO EL INDIO,7.372129240131772,-76.7168091328366
17,82,00,00,02,CHOCO,NUEVO BELEN DE BAJIRA,CABECERA MUNICIPAL - IE BELEN DE BAJIRA,CABECERA MUNICIPAL - IE BELEN DE BAJIRA - Mesa 2,951,1046,1997,,BARRIO EL INDIO,7.372129240131772,-76.7168091328366
17,82,99,01,01,CHOCO,NUEVO BELEN DE BAJIRA,BELLA VISTA TUMARADOCITO (PEÑITAS),BELLA VISTA TUMARADOCITO (PEÑITAS) - Mesa 1,40,66,106,,ESC. RURAL MIXTA,7.438409799999998,-77.1197302000000
17,82,99,02,01,CHOCO,NUEVO BELEN DE BAJIRA,BLANQUICET,BLANQUICET - Mesa 1,219,290,509,,ESC RURAL MIXTA,7.541603600000000,-76.8168782999999
17,82,99,03,01,CHOCO,NUEVO BELEN DE BAJIRA,CAMPO ALEGRE (ALTO RIOSUCIO),CAMPO ALEGRE (ALTO RIOSUCIO) - Mesa 1,726,883,1609,,ESC. RURAL MIXTA,7.337263002123014,-76.82582666052757
17,82,99,04,01,CHOCO,NUEVO BELEN DE BAJIRA,CUCHILLO BLANCO,CUCHILLO BLANCO - Mesa 1,172,216,388,,ESC.RURAL MIXTA,7.476829909449127,-76.91317932291068
17,82,99,05,01,CHOCO,NUEVO BELEN DE BAJIRA,LA LOMA (LA LARGA),LA LOMA (LA LARGA) - Mesa 1,79,113,192,,ESC. RURAL MIXTA,7.497674700000000,-77.0744348000000
17,82,99,06,01,CHOCO,NUEVO BELEN DE BAJIRA,LLANO RICO,LLANO RICO - Mesa 1,234,349,583,,ESC. RURAL MIXTA,7.312640499999998,-76.8032740999998
17,82,99,07,01,CHOCO,NUEVO BELEN DE BAJIRA,MACONDO,MACONDO - Mesa 1,128,206,334,,ESC RURAL MIXTA,7.508651826507591,-76.82640382213135
17,82,99,08,01,CHOCO,NUEVO BELEN DE BAJIRA,NUEVO ORIENTE,NUEVO ORIENTE - Mesa 1,175,219,394,,ESC RURAL MIXTA,7.458900495576431,-76.68933126973657
17,82,99,09,01,CHOCO,NUEVO BELEN DE BAJIRA,PLAYA ROJA,PLAYA ROJA - Mesa 1,462,600,1062,,ESC.RURAL MIXTA,7.346188246178104,-76.88928912820576
17,82,99,10,01,CHOCO,NUEVO BELEN DE BAJIRA,SANTO DOMINGO (VENECIA),SANTO DOMINGO (VENECIA) - Mesa 1,91,125,216,,ESC. RURAL MIXTA,7.530373343736133,-76.84706009367532
19,01,01,01,01,HUILA,NEIVA,I.E. PROMOCION SOCIAL,I.E. PROMOCION SOCIAL - Mesa 1,1755,1697,3451,01COMUNA 1,CALLE 48 No. 1B - 55,2.9544789454420197,-75.29610872268675
19,01,01,01,02,HUILA,NEIVA,I.E. PROMOCION SOCIAL,I.E. PROMOCION SOCIAL - Mesa 2,1755,1696,3451,01COMUNA 1,CALLE 48 No. 1B - 55,2.9544789454420197,-75.29610872268675
19,01,01,01,03,HUILA,NEIVA,I.E. PROMOCION SOCIAL,I.E. PROMOCION SOCIAL - Mesa 3,1755,1696,3451,01COMUNA 1,CALLE 48 No. 1B - 55,2.9544789454420197,-75.29610872268675
19,01,01,01,04,HUILA,NEIVA,I.E. PROMOCION SOCIAL,I.E. PROMOCION SOCIAL - Mesa 4,1754,1696,3451,01COMUNA 1,CALLE 48 No. 1B - 55,2.9544789454420197,-75.29610872268675
19,01,01,02,01,HUILA,NEIVA,I.E. INEM,I.E. INEM - Mesa 1,1709,1472,3181,01COMUNA 1,CR 1 No 26 - 215,2.9430196481009774,-75.29802381992339
19,01,01,02,02,HUILA,NEIVA,I.E. INEM,I.E. INEM - Mesa 2,1709,1472,3181,01COMUNA 1,CR 1 No 26 - 215,2.9430196481009774,-75.29802381992339
19,01,01,02,03,HUILA,NEIVA,I.E. INEM,I.E. INEM - Mesa 3,1709,1471,3180,01COMUNA 1,CR 1 No 26 - 215,2.9430196481009774,-75.29802381992339
19,01,01,02,04,HUILA,NEIVA,I.E. INEM,I.E. INEM - Mesa 4,1709,1471,3180,01COMUNA 1,CR 1 No 26 - 215,2.9430196481009774,-75.29802381992339
19,01,01,03,01,HUILA,NEIVA,I.E. SAN MIGUEL ARCANGEL,I.E. SAN MIGUEL ARCANGEL - Mesa 1,1557,1296,2853,01COMUNA 1,CARRERA 1 # 39 - 29,2.950241155414298,-75.2984261512756
19,01,01,03,02,HUILA,NEIVA,I.E. SAN MIGUEL ARCANGEL,I.E. SAN MIGUEL ARCANGEL - Mesa 2,1557,1295,2852,01COMUNA 1,CARRERA 1 # 39 - 29,2.950241155414298,-75.2984261512756
19,01,01,03,03,HUILA,NEIVA,I.E. SAN MIGUEL ARCANGEL,I.E. SAN MIGUEL ARCANGEL - Mesa 3,1557,1295,2852,01COMUNA 1,CARRERA 1 # 39 - 29,2.950241155414298,-75.2984261512756
19,01,01,04,01,HUILA,NEIVA,ESCUELA LOS PINOS,ESCUELA LOS PINOS - Mesa 1,2044,1706,3749,02COMUNA 2,CRA 22 No 46-60,2.956337755283343,-75.2806511521338
19,01,01,04,02,HUILA,NEIVA,ESCUELA LOS PINOS,ESCUELA LOS PINOS - Mesa 2,2043,1705,3749,02COMUNA 2,CRA 22 No 46-60,2.956337755283343,-75.2806511521338
19,01,01,05,01,HUILA,NEIVA,CASETA COMUNAL PRADO NORTE,CASETA COMUNAL PRADO NORTE - Mesa 1,872,746,1618,02COMUNA 2,CALLE 45 ENTRE CARRERA 19A Y 20,2.9552503945949473,-75.28269231319419
19,01,01,06,01,HUILA,NEIVA,I.E. LUIS IGNACIO ANDRADE,I.E. LUIS IGNACIO ANDRADE - Mesa 1,1138,993,2131,02COMUNA 2,CL 35 # 6-62,2.947318740015942,-75.2911788225172
19,01,01,06,02,HUILA,NEIVA,I.E. LUIS IGNACIO ANDRADE,I.E. LUIS IGNACIO ANDRADE - Mesa 2,1138,992,2130,02COMUNA 2,CL 35 # 6-62,2.947318740015942,-75.2911788225172
19,01,01,07,01,HUILA,NEIVA,I.E. MARIA CRISTINA ARANGO,I.E. MARIA CRISTINA ARANGO - Mesa 1,1854,1476,3330,02COMUNA 2,KR 8 BIS # 33 - 25,2.946812640373309,-75.2888908982275
19,01,01,07,02,HUILA,NEIVA,I.E. MARIA CRISTINA ARANGO,I.E. MARIA CRISTINA ARANGO - Mesa 2,1854,1475,3329,02COMUNA 2,KR 8 BIS # 33 - 25,2.946812640373309,-75.2888908982275
19,01,01,07,03,HUILA,NEIVA,I.E. MARIA CRISTINA ARANGO,I.E. MARIA CRISTINA ARANGO - Mesa 3,1854,1475,3329,02COMUNA 2,KR 8 BIS # 33 - 25,2.946812640373309,-75.2888908982275
19,01,01,08,01,HUILA,NEIVA,I.E. GUSTAVO TORRES PARRA CLARETIANO,I.E. GUSTAVO TORRES PARRA CLARETIANO - Mesa 1,1434,1182,2616,02COMUNA 2,CLL 51 No 31-155 BARRIO CAÑA BRAVA,2.961256710426427,-75.2720173960525
19,01,02,01,01,HUILA,NEIVA,I.E.  NACIONAL SANTA LIBRADA,I.E.  NACIONAL SANTA LIBRADA - Mesa 1,1791,2009,3799,03COMUNA 3,KR 12 # 16-12,2.9354763164607585,-75.2834916114806
19,01,02,01,02,HUILA,NEIVA,I.E.  NACIONAL SANTA LIBRADA,I.E.  NACIONAL SANTA LIBRADA - Mesa 2,1790,2009,3799,03COMUNA 3,KR 12 # 16-12,2.9354763164607585,-75.2834916114806
19,01,02,01,03,HUILA,NEIVA,I.E.  NACIONAL SANTA LIBRADA,I.E.  NACIONAL SANTA LIBRADA - Mesa 3,1790,2008,3799,03COMUNA 3,KR 12 # 16-12,2.9354763164607585,-75.2834916114806
19,01,02,02,01,HUILA,NEIVA,I.E. TECNICO SUPERIOR,I.E. TECNICO SUPERIOR - Mesa 1,2231,1173,3403,03COMUNA 3,CALLE 21 No. 2-72,2.9342014269369527,-75.29354453086835
19,01,02,02,02,HUILA,NEIVA,I.E. TECNICO SUPERIOR,I.E. TECNICO SUPERIOR - Mesa 2,2230,1172,3403,03COMUNA 3,CALLE 21 No. 2-72,2.9342014269369527,-75.29354453086835
19,01,02,02,03,HUILA,NEIVA,I.E. TECNICO SUPERIOR,I.E. TECNICO SUPERIOR - Mesa 3,2230,1172,3402,03COMUNA 3,CALLE 21 No. 2-72,2.9342014269369527,-75.29354453086835
19,01,02,03,01,HUILA,NEIVA,ESCUELA GABINO CHARRY,ESCUELA GABINO CHARRY - Mesa 1,489,1578,2067,03COMUNA 3,CLL 14 #10 - 71,2.9336695051904633,-75.28447472322323
19,01,02,03,02,HUILA,NEIVA,ESCUELA GABINO CHARRY,ESCUELA GABINO CHARRY - Mesa 2,489,1578,2067,03COMUNA 3,CLL 14 #10 - 71,2.9336695051904633,-75.28447472322323
19,01,03,01,01,HUILA,NEIVA,IE CEINAR,IE CEINAR - Mesa 1,986,1553,2538,04COMUNA 4,CL 14 No. 1-50,2.9303869621942726,-75.29646277427673
19,01,03,01,02,HUILA,NEIVA,IE CEINAR,IE CEINAR - Mesa 2,985,1552,2538,04COMUNA 4,CL 14 No. 1-50,2.9303869621942726,-75.29646277427673
19,01,03,02,01,HUILA,NEIVA,ESCUELA LOS MARTIRES,ESCUELA LOS MARTIRES - Mesa 1,593,2157,2750,04COMUNA 4,CALLE 10 No. 1G - 70,2.927692185023786,-75.29319584369655
19,01,03,03,01,HUILA,NEIVA,COL.SALESIANO SAN MEDARDO,COL.SALESIANO SAN MEDARDO - Mesa 1,1262,1567,2829,04COMUNA 4,CRA 14  No 4 - 100,2.92625103910513,-75.27989745140074
19,01,03,03,02,HUILA,NEIVA,COL.SALESIANO SAN MEDARDO,COL.SALESIANO SAN MEDARDO - Mesa 2,1262,1567,2829,04COMUNA 4,CRA 14  No 4 - 100,2.92625103910513,-75.27989745140074
19,01,03,03,03,HUILA,NEIVA,COL.SALESIANO SAN MEDARDO,COL.SALESIANO SAN MEDARDO - Mesa 3,1262,1567,2829,04COMUNA 4,CRA 14  No 4 - 100,2.92625103910513,-75.27989745140074
19,01,03,04,01,HUILA,NEIVA,ESCUELA ORIENTE,ESCUELA ORIENTE - Mesa 1,1479,1411,2890,04COMUNA 4,CLL 2 No 7-22,2.9225329866144443,-75.28477129433045
19,01,03,05,01,HUILA,NEIVA,I.E. ANGEL MARIA PAREDES,I.E. ANGEL MARIA PAREDES - Mesa 1,1880,1611,3491,04COMUNA 4,CL 9 # 14 - 18,2.930780898696222,-75.28093278408032
19,01,03,06,01,HUILA,NEIVA,I.E. RICARDO BORRERO ALVAREZ,I.E. RICARDO BORRERO ALVAREZ - Mesa 1,1701,1766,3466,04COMUNA 4,CL 5 # 5A - 61,2.9248956102119092,-75.28713673353194
19,01,03,06,02,HUILA,NEIVA,I.E. RICARDO BORRERO ALVAREZ,I.E. RICARDO BORRERO ALVAREZ - Mesa 2,1700,1765,3466,04COMUNA 4,CL 5 # 5A - 61,2.9248956102119092,-75.28713673353194
19,01,03,07,01,HUILA,NEIVA,FAC.DE MEDICINA USCO.,FAC.DE MEDICINA USCO. - Mesa 1,1750,543,2293,04COMUNA 4,CL 9 KR 14,2.930751265568518,-75.28132438659668
19,01,03,07,02,HUILA,NEIVA,FAC.DE MEDICINA USCO.,FAC.DE MEDICINA USCO. - Mesa 2,1749,543,2292,04COMUNA 4,CL 9 KR 14,2.930751265568518,-75.28132438659668
19,01,03,08,01,HUILA,NEIVA,ESCUELA FRANCISCA BORRERO,ESCUELA FRANCISCA BORRERO - Mesa 1,133,116,249,04COMUNA 4,CRA 13 # 1D - 14,2.921634308967956,-75.28046225292856
19,01,04,01,01,HUILA,NEIVA,ESCUELA GUILLERMO MONTENEGRO,ESCUELA GUILLERMO MONTENEGRO - Mesa 1,1811,1556,3367,05COMUNA 5,CL 11 # 18 - 37,2.9333228154246695,-75.27794480323783
19,01,04,01,02,HUILA,NEIVA,ESCUELA GUILLERMO MONTENEGRO,ESCUELA GUILLERMO MONTENEGRO - Mesa 2,1811,1556,3367,05COMUNA 5,CL 11 # 18 - 37,2.9333228154246695,-75.27794480323783
19,01,04,02,01,HUILA,NEIVA,I.E. JOSE EUSTACIO RIVERA,I.E. JOSE EUSTACIO RIVERA - Mesa 1,2007,1658,3664,05COMUNA 5,KR 32 # 15 - 50,2.938184468289275,-75.2670362591743
19,01,04,02,02,HUILA,NEIVA,I.E. JOSE EUSTACIO RIVERA,I.E. JOSE EUSTACIO RIVERA - Mesa 2,2007,1657,3664,05COMUNA 5,KR 32 # 15 - 50,2.938184468289275,-75.2670362591743
19,01,04,02,03,HUILA,NEIVA,I.E. JOSE EUSTACIO RIVERA,I.E. JOSE EUSTACIO RIVERA - Mesa 3,2007,1657,3664,05COMUNA 5,KR 32 # 15 - 50,2.938184468289275,-75.2670362591743
19,01,04,02,04,HUILA,NEIVA,I.E. JOSE EUSTACIO RIVERA,I.E. JOSE EUSTACIO RIVERA - Mesa 4,2006,1657,3664,05COMUNA 5,KR 32 # 15 - 50,2.938184468289275,-75.2670362591743
19,01,04,03,01,HUILA,NEIVA,I.E. EL LIMONAR,I.E. EL LIMONAR - Mesa 1,1700,1406,3106,06COMUNA 6,CARRERA 37 No. 19SUR-21,2.9103500944157776,-75.26484489440907
19,01,04,03,02,HUILA,NEIVA,I.E. EL LIMONAR,I.E. EL LIMONAR - Mesa 2,1699,1406,3105,06COMUNA 6,CARRERA 37 No. 19SUR-21,2.9103500944157776,-75.26484489440907
19,01,04,03,03,HUILA,NEIVA,I.E. EL LIMONAR,I.E. EL LIMONAR - Mesa 3,1699,1406,3105,06COMUNA 6,CARRERA 37 No. 19SUR-21,2.9103500944157776,-75.26484489440907
19,01,04,04,01,HUILA,NEIVA,I.E. OLIVERIO LARA BORRERO,I.E. OLIVERIO LARA BORRERO - Mesa 1,1943,1541,3483,06COMUNA 6,CL 16 SUR # 21A - 17,2.9127288214661142,-75.27504265308372
19,01,04,04,02,HUILA,NEIVA,I.E. OLIVERIO LARA BORRERO,I.E. OLIVERIO LARA BORRERO - Mesa 2,1943,1541,3483,06COMUNA 6,CL 16 SUR # 21A - 17,2.9127288214661142,-75.27504265308372
19,01,04,04,03,HUILA,NEIVA,I.E. OLIVERIO LARA BORRERO,I.E. OLIVERIO LARA BORRERO - Mesa 3,1942,1541,3483,06COMUNA 6,CL 16 SUR # 21A - 17,2.9127288214661142,-75.27504265308372
19,01,04,04,04,HUILA,NEIVA,I.E. OLIVERIO LARA BORRERO,I.E. OLIVERIO LARA BORRERO - Mesa 4,1942,1540,3483,06COMUNA 6,CL 16 SUR # 21A - 17,2.9127288214661142,-75.27504265308372
19,01,04,04,05,HUILA,NEIVA,I.E. OLIVERIO LARA BORRERO,I.E. OLIVERIO LARA BORRERO - Mesa 5,1942,1540,3483,06COMUNA 6,CL 16 SUR # 21A - 17,2.9127288214661142,-75.27504265308372
19,01,04,05,01,HUILA,NEIVA,I.E. RODRIGO LARA BONILLA  MEGACOLEGIO,I.E. RODRIGO LARA BONILLA  MEGACOLEGIO - Mesa 1,2066,1768,3833,06COMUNA 6,CRA 33 No 30-02 SUR,2.898952471115427,-75.26388967288676
19,01,04,05,02,HUILA,NEIVA,I.E. RODRIGO LARA BONILLA  MEGACOLEGIO,I.E. RODRIGO LARA BONILLA  MEGACOLEGIO - Mesa 2,2065,1768,3833,06COMUNA 6,CRA 33 No 30-02 SUR,2.898952471115427,-75.26388967288676
19,01,04,05,03,HUILA,NEIVA,I.E. RODRIGO LARA BONILLA  MEGACOLEGIO,I.E. RODRIGO LARA BONILLA  MEGACOLEGIO - Mesa 3,2065,1767,3833,06COMUNA 6,CRA 33 No 30-02 SUR,2.898952471115427,-75.26388967288676
19,01,04,06,01,HUILA,NEIVA,ESCUELA EL ROSARIO,ESCUELA EL ROSARIO - Mesa 1,1528,1409,2937,06COMUNA 6,CLL 2 SUR No 14-90,2.918838852178173,-75.2797847986221
19,01,04,07,01,HUILA,NEIVA,IE AGUSTIN CODAZZI,IE AGUSTIN CODAZZI - Mesa 1,548,580,1128,06COMUNA 6,CRA 18 # 12 11 SUR,2.914173328576256,-75.27751853896484
19,01,04,08,01,HUILA,NEIVA,INS. TECN. Y ACADEMICO SCOUT JOSE MARTI,INS. TECN. Y ACADEMICO SCOUT JOSE MARTI - Mesa 1,492,398,890,06COMUNA 6,CLL 22 SUR # 34A - 01 MANZANARES,2.9068536466172077,-75.26748707724914
19,01,04,09,01,HUILA,NEIVA,IE ATANASIO GIRARDOT,IE ATANASIO GIRARDOT - Mesa 1,45,38,83,05COMUNA 5,CRA 32 No 18-90 BARRIO EL JARDIN,2.9394527610945134,-75.26700467646404
19,01,05,01,01,HUILA,NEIVA,ESCUELA CALIXTO LEIVA,ESCUELA CALIXTO LEIVA - Mesa 1,1200,1088,2288,07COMUNA 7,CARRERA 17 No. 6-40,2.9290208234849326,-75.2776776511578
19,01,05,01,02,HUILA,NEIVA,ESCUELA CALIXTO LEIVA,ESCUELA CALIXTO LEIVA - Mesa 2,1200,1087,2287,07COMUNA 7,CARRERA 17 No. 6-40,2.9290208234849326,-75.2776776511578
19,01,05,02,01,HUILA,NEIVA,IE SANTA TERESA SD JORGE VILLAMIL C.,IE SANTA TERESA SD JORGE VILLAMIL C. - Mesa 1,1562,1374,2936,07COMUNA 7,CLL 1 G # 15-28,2.921884563263222,-75.2792108058929
19,01,05,02,02,HUILA,NEIVA,IE SANTA TERESA SD JORGE VILLAMIL C.,IE SANTA TERESA SD JORGE VILLAMIL C. - Mesa 2,1561,1374,2935,07COMUNA 7,CLL 1 G # 15-28,2.921884563263222,-75.2792108058929
19,01,05,03,01,HUILA,NEIVA,I.E. ESCUELA NORMAL SUPERIOR DE NEIVA,I.E. ESCUELA NORMAL SUPERIOR DE NEIVA - Mesa 1,1851,1632,3483,07COMUNA 7,CL 8 # 36 - 20,2.930317148528573,-75.2614277601242
19,01,05,03,02,HUILA,NEIVA,I.E. ESCUELA NORMAL SUPERIOR DE NEIVA,I.E. ESCUELA NORMAL SUPERIOR DE NEIVA - Mesa 2,1851,1632,3483,07COMUNA 7,CL 8 # 36 - 20,2.930317148528573,-75.2614277601242
19,01,05,04,01,HUILA,NEIVA,I.E. IPC ANDRES ROSAS,I.E. IPC ANDRES ROSAS - Mesa 1,2048,1650,3698,08COMUNA 8,DG 2B # 28B - 32,2.923092450854322,-75.26776262689658
19,01,05,04,02,HUILA,NEIVA,I.E. IPC ANDRES ROSAS,I.E. IPC ANDRES ROSAS - Mesa 2,2048,1650,3698,08COMUNA 8,DG 2B # 28B - 32,2.923092450854322,-75.26776262689658
19,01,05,04,03,HUILA,NEIVA,I.E. IPC ANDRES ROSAS,I.E. IPC ANDRES ROSAS - Mesa 3,2048,1649,3697,08COMUNA 8,DG 2B # 28B - 32,2.923092450854322,-75.26776262689658
19,01,05,04,04,HUILA,NEIVA,I.E. IPC ANDRES ROSAS,I.E. IPC ANDRES ROSAS - Mesa 4,2048,1649,3697,08COMUNA 8,DG 2B # 28B - 32,2.923092450854322,-75.26776262689658
19,01,05,05,01,HUILA,NEIVA,ESCUELA POPULAR CLARETIANA,ESCUELA POPULAR CLARETIANA - Mesa 1,653,578,1231,08COMUNA 8,KR 36 # 1G - 40,2.922562279733715,-75.2618622779846
19,01,05,06,01,HUILA,NEIVA,I.E. JUAN DE CABRERA SD SUR ORIENTE,I.E. JUAN DE CABRERA SD SUR ORIENTE - Mesa 1,872,860,1732,08COMUNA 8,CARRERA 33A No. 2B-12,2.9234927227058507,-75.2641718592876
19,01,05,07,01,HUILA,NEIVA,ESCUELA RAFAEL AZUERO MANCHOLA,ESCUELA RAFAEL AZUERO MANCHOLA - Mesa 1,633,280,913,08COMUNA 8,CRA 38 A No 1G-04,2.924737780808732,-75.25991930505545
19,01,05,08,01,HUILA,NEIVA,IE JUAN DE CABRERA SEDE PRINCIPAL,IE JUAN DE CABRERA SEDE PRINCIPAL - Mesa 1,586,489,1075,08COMUNA 8,CRA 21 # 1C 80 ALFONSO LOPEZ,2.9210640323355976,-75.27396729422912
19,01,06,01,01,HUILA,NEIVA,IE GABRIEL GARCIA MARQUEZ,IE GABRIEL GARCIA MARQUEZ - Mesa 1,2149,1717,3866,09COMUNA 9,CRA 7 No. 85 -22,2.977497025982047,-75.2839625304195
19,01,06,01,02,HUILA,NEIVA,IE GABRIEL GARCIA MARQUEZ,IE GABRIEL GARCIA MARQUEZ - Mesa 2,2148,1717,3865,09COMUNA 9,CRA 7 No. 85 -22,2.977497025982047,-75.2839625304195
19,01,06,02,01,HUILA,NEIVA,I.E. EDUARDO SANTOS,I.E. EDUARDO SANTOS - Mesa 1,1908,1561,3468,09COMUNA 9,CRA 5 No 80C-15,2.974318277555894,-75.28599548885347
19,01,06,02,02,HUILA,NEIVA,I.E. EDUARDO SANTOS,I.E. EDUARDO SANTOS - Mesa 2,1907,1561,3468,09COMUNA 9,CRA 5 No 80C-15,2.974318277555894,-75.28599548885347
19,01,06,02,03,HUILA,NEIVA,I.E. EDUARDO SANTOS,I.E. EDUARDO SANTOS - Mesa 3,1907,1560,3468,09COMUNA 9,CRA 5 No 80C-15,2.974318277555894,-75.28599548885347
19,01,06,03,01,HUILA,NEIVA,ESCUELA LAS PALMAS,ESCUELA LAS PALMAS - Mesa 1,1593,1284,2876,10COMUNA 10,CALLE 21 No. 55-98,2.943967729963080,-75.2457582950592
19,01,06,03,02,HUILA,NEIVA,ESCUELA LAS PALMAS,ESCUELA LAS PALMAS - Mesa 2,1592,1284,2876,10COMUNA 10,CALLE 21 No. 55-98,2.943967729963080,-75.2457582950592
19,01,06,03,03,HUILA,NEIVA,ESCUELA LAS PALMAS,ESCUELA LAS PALMAS - Mesa 3,1592,1283,2876,10COMUNA 10,CALLE 21 No. 55-98,2.943967729963080,-75.2457582950592
19,01,06,04,01,HUILA,NEIVA,IE  ENRIQUE OLAYA HERRERA,IE  ENRIQUE OLAYA HERRERA - Mesa 1,1574,1447,3021,10COMUNA 10,CALLE 27 A No. 51 A - 13,2.9491805753242226,-75.25236189365378
19,01,06,04,02,HUILA,NEIVA,IE  ENRIQUE OLAYA HERRERA,IE  ENRIQUE OLAYA HERRERA - Mesa 2,1574,1446,3020,10COMUNA 10,CALLE 27 A No. 51 A - 13,2.9491805753242226,-75.25236189365378
19,01,06,05,01,HUILA,NEIVA,IE HUMBERTO TAFUR CHARRY,IE HUMBERTO TAFUR CHARRY - Mesa 1,1741,1339,3080,10COMUNA 10,KR 50C # 18 - 34,2.9404213337963063,-75.24906277656554
19,01,06,05,02,HUILA,NEIVA,IE HUMBERTO TAFUR CHARRY,IE HUMBERTO TAFUR CHARRY - Mesa 2,1741,1339,3079,10COMUNA 10,KR 50C # 18 - 34,2.9404213337963063,-75.24906277656554
19,01,06,05,03,HUILA,NEIVA,IE HUMBERTO TAFUR CHARRY,IE HUMBERTO TAFUR CHARRY - Mesa 3,1740,1338,3079,10COMUNA 10,KR 50C # 18 - 34,2.9404213337963063,-75.24906277656554
19,01,06,06,01,HUILA,NEIVA,IE MISAEL PASTRANA BORRERO,IE MISAEL PASTRANA BORRERO - Mesa 1,1129,941,2070,10COMUNA 10,CRA 49A #20B - 30,2.9420973797177132,-75.25112513582906
19,01,06,07,01,HUILA,NEIVA,ESCUELA HUMBERTO TAFUR,ESCUELA HUMBERTO TAFUR - Mesa 1,865,808,1673,09COMUNA 9,CRA 6 # 85 - 21,2.9777347136265773,-75.2846828859874
19,01,90,01,01,HUILA,NEIVA,IE DPTAL TIERRA DE PROMISION,IE DPTAL TIERRA DE PROMISION - Mesa 1,1741,1827,3568,,CL 21 # 1E - BIS 40,2.934028723622315,-75.29681372585185
19,01,90,01,02,HUILA,NEIVA,IE DPTAL TIERRA DE PROMISION,IE DPTAL TIERRA DE PROMISION - Mesa 2,1741,1827,3568,,CL 21 # 1E - BIS 40,2.934028723622315,-75.29681372585185
19,01,90,01,03,HUILA,NEIVA,IE DPTAL TIERRA DE PROMISION,IE DPTAL TIERRA DE PROMISION - Mesa 3,1741,1827,3568,,CL 21 # 1E - BIS 40,2.934028723622315,-75.29681372585185
19,01,90,01,04,HUILA,NEIVA,IE DPTAL TIERRA DE PROMISION,IE DPTAL TIERRA DE PROMISION - Mesa 4,1741,1826,3567,,CL 21 # 1E - BIS 40,2.934028723622315,-75.29681372585185
19,01,99,01,01,HUILA,NEIVA,VEGALARGA,VEGALARGA - Mesa 1,837,1119,1956,11CORREGIMIENTO VEGA LARGA,IE ROBERTO DURAN ALVIRA SD PRIMARIA,2.9472626555481916,-75.04073023796062
